"id","dam","sire"
"TP25068","X239906","TL37528"
"TP41627","TC58158","T640798"
"TP41623","TC58158","T640798"
"TJ24754","J644902","TL38179"
"TJ24751","J644902","TL38179"
"TJ24747","J644902","TL38179"
"TP41640","X237910","TL39013"
"TP41680","TJ26089","T640781"
"TJ24902","TL39552","N199635"
"TJ24945","T640647","TJ27780"
"TR42721","X239846","TL37646"
"TR42719","X239846","TL37646"
"TR42570","N199681","TL38179"
"TP42079","J644954","TC58975"
"TP42081","J644954","TC58975"
"TR42115","E018488","TJ24871"
"TR40328","TK25698","L315201"
"TR42170","J644956","TJ24810"
"TR40348","TP25700","X239971"
"TP42153","TL37749","20101SW53_SIRE"
"TS46148","TR42058","L312169"
"TS45782","TP41653","20111B56_SIRE"
"TS43056","TL37749","20111SW52_SIRE"
"TS45831","X237931","TR43643"
"TS45004","TP28090","20111SW70_SIRE"
"TS45009","X239837","TR40179"
"TP42709","TP28712","Y836964"
"TP42746","TS45597","Y836952"
"TP42750","TS45597","Y836952"
"TS47130","L311897","TP27842"
"TX42746","Y033405","TJ24873"
"TX42556","TP27821","Y164645"
"TR44249","TP42944","TX42601"
"TR44250","TP42944","TX42601"
"TW41607","VZ30825","TW41602"
"VZ33619","VN85377","VZ32597"
"TP27167","TV44507","20191O61_SIRE"
"TL38623","TL38468","VZ30621"
"TL38680","TX42365","VZ30211"
"TL38664","TL38502","VZ29564"
"TJ26850","D472312","TV44257"
"TJ26872","TV44267","VF63384"
"TE80778","TV44460","VZ29084"
"VZ30730","TX42272","20181EX84_SIRE"
"TR43266","TJ24630","20181O20_SIRE"
"VZ31064","20181O69_DAM","TX42026"
"VZ32960","D472308","VZ29148"
"VZ32966","D472308","VZ29148"
"VH21935","D472947","TS46215"
"VZ29739","VZ29152","VZ29105"
"VZ29712","TS45283","VZ29103"
"VZ30075","TL37283","TX42844"
"VZ29601","TP42771","20171EX81A_SIRE"
"TV44539","TX42272","20171EX88_SIRE"
"VE32975","TP28377","TV44170"
"TV44513","L809411","TX42026"
"VZ30317","TR44486","20171W43_SIRE"
"VZ29280","TP27307","Z032688"
"TX42467","TE03611","TP28362"
"TP25990","TP27247","Z032602"
"TX42009","Z100176","TR44612"
"TX42065","20161O5_DAM","TS47141"
"VZ29137","VZ29083","TS47615"
"VZ29249","Z031585","TE03616"
"TV44129","Y163003","TP27416"
"TP27397","Z032332","TP42823"
"TS45423","TS46854","Y837232"
"TX42112","TR43484","Z032123"
"TR44427","TS45695","D471365"
"TP27003","TV43925","TS46889"
"TP27299","Y839880","TP27907"
"TV44250","TR43187","20151MP64_SIRE"
"TV44021","TL37353","TL36015"
"TV44024","TL37353","TL36015"
"TP27363","Z032305","TP42772"
"TP25966","Z030577","TP27905"
"TP42521","L808594","TR43131"
"TP42525","L808594","TR43131"
"TP28311","Y161053","TX42516"
"TP28312","Y161053","TX42516"
"TP28315","Y161053","TX42516"
"TP42501","TP42754","20141C3A_SIRE"
"TL37358","TS45695","D471365"
"TE03622","Y836978","TL36277"
"TJ24622","L315887","TR43664"
"TJ24624","L315887","TR43664"
"TS45152","Y162955","TR42472"
"TS45156","Y162955","TR42472"
"TS46864","TP27415","Y163358"
"TS43887","TX42522","L808882"
"PF71335","TR43359","TY68537"
"PF71385","PF71362","TY68543"
"PF72546","TY69008","VZ33891"
"PF72574","TY68084","TR43330"
"PF72577","TY68084","TR43330"
"TY68343","VS84123","TY68257"
"TY68348","VS84123","TY68257"
"TY69322","20211O12_DAM","TR43207"
"PF71378","VZ33149","PF71360"
"TY68763","TE80782","TY68001"
"TY69291","VZ30775","TY68410"
"PF71935","TL39678","TW41667"
"PF71999","PF72126","VZ33158"
"PF71944","TY68394","PF71915"
"PF71547","20221EX59_DAM","PF72115"
"PF71615","TY70095","TY68356"
"PF71032","TV44297","TY69499"
"PF71035","TV44297","TY69499"
"PF71276","TY69003","VZ31419"
"TY70403","TR43345","PF71438"
"TY70404","TR43345","PF71438"
"TY70406","TR43345","PF71438"
"TY70462","VR27907","TR43388"
"TY70850","VR27958","PF72115"
"PT90011","PF72051","20231O71_SIRE"
"PT90013","PF72051","20231O71_SIRE"
"PT90380","TY68695","PF71916"
"PT99176","VZ33462","PF71053"
"PF72914","PF72722","PF72905"
"PF72917","PF72722","PF72905"
"TY69956","PF71440","VR27906"
"TY69957","PF71440","VR27906"
"PL91186","20231W6_DAM","TY69687"
"VJ59888","VJ57859","VH21322"
"VJ59896","VJ57859","VH21322"
"VJ58714","VH82130","VH99844"
"VJ58720","VH82130","VH99844"
"NN30722","VE26354","VH21882"
"VH99056","VE33185","VE33128"
"VE33205","VE27101","VE27619"
"VE33150","VC47317","VE33123"
"VE27498","VC47081","VB54542"
"VE27353","VC47082","VB55241"
"VC47008","NN87764","NN35518"
"VC47011","NN87764","NN35518"
"VC47349","NN87918","NN34614"
"NN88720","VB54316","VB54542"
"NN88724","VB54316","VB54542"
"NN88726","VB54316","VB54542"
"VC47419","NN34826","NE96082"
"VB54332","NN87756","NN86093"
"NC10792","NN30486","NN34345"
"NC10793","NN30486","NN34345"
"NN34362","NE93415","NE94658"
"NE95928","NC11721","NE92213"
"NE94539","NC11929","NA21365"
"NC11176","NC11766","NC10299"
"NC10812","BS44333","NA22868"
"NC10211","BS44272","BS44258"
"NA22338","BS44682","BJ04631"
"NA22340","BS44682","BJ04631"
"NA22601","BR62192","BR62104"
"BS08636","BJ05456","BJ05500"
"BS08597","BS08368","BR62436"
"BJ54122","BH62611","BC76433"
"BA66533","BC13258","BC13104"
"VN86166","VN56078","VN56076"
"VN86833","VH82130","VH99874"
"VP32024","VN85668","VE33942"
"VP32004","VH82919","VN85781"
"VP32564","VJ59819","VJ59808"
"VP32566","VJ59819","VJ59808"
"VP32567","VJ59819","VJ59808"
"VP32559","VJ59819","VJ59808"
"VR27558","VJ57218","VN85545"
"VR27554","VJ57218","VN85545"
"VR27559","VJ57218","VN85545"
"VH99459","VN56428","VN87784"
"VX12166","VN56428","VN87784"
"VR91029","VN56428","VN87784"
"VS83056","VR91666","VS84629"
"VT33713","VF64667","VT34210"
"VT33711","VF64667","VT34210"
"TA15425","VF64749","VF64491"
"TA15546","VS84620","VN85461"
"TA15547","VS84620","VN85461"
"TA15239","VS84890","VS84884"
"TB26336","TB21936","TA16439"
"VR98182","VS84844","TA15241"
"VR98183","VS84844","TA15241"
"TB27055","TA15541","TC58047"
"TC25893","TC58046","TA15939"
"TC25886","TC58046","TA15939"
"TJ26240","TJ27682","TK27141"
"TP25533","TL39047","TL37522"
"TL38845","TJ27582","TJ27562"
"TJ24855","TC58577","TC58975"
"TP41686","TK27679","TK26867"
"TR42129","TJ24864","TJ24809"
"TR40164","TP41818","TL37753"
"TS44712","TP41854","TP41649"
"TS44714","TP41854","TP41649"
"TS47241","TS44206","TL39911"
"VZ31379","TX42975","TR43250"
"VS84187","TV44297","TS47653"
"TE80773","VZ29707","TP42510"
"VZ30466","VZ29357","TS46630"
"VZ30467","VZ29357","TS46630"
"TL37276","TP27465","TX42146"
"TP42243","TE03611","TS43561"
"TP42246","TE03611","TS43561"
"TS45470","TS43330","TS47145"
"PL91111","TY68831","PF72140"
"PT90018","PF72158","TY70791"
"PT90022","PF72158","TY70791"
"VN57134","VH82418","H301121"
"VN57003","VH82727","19931SW34_SIRE"
"VJ59100","NN30739","F938367"
"VH82200","F877322","VE33730"
"VH82201","F877322","VE33730"
"VJ57113","VH83842","H302048"
"VJ57115","VH83842","H302048"
"VJ57117","VH83842","H302048"
"VH82506","VH83814","F952677"
"VH82510","VH83814","F952677"
"VH99071","NN87949","E984178"
"VH99074","NN87949","E984178"
"VE27854","NN35709","19891EX21_SIRE"
"VE33540","E067800","NE96051"
"NN88952","C695575","NN87390"
"NN88953","C695575","NN87390"
"VB54660","NN88256","E066318"
"VB54661","NN88256","E066318"
"VB54668","NN88256","E066318"
"NE93650","NN86339","C695529"
"NN34623","NN88367","C695191"
"NN34624","NN88367","C695191"
"NN86345","NN34964","C695100"
"NN87240","NN34061","NE93721"
"NE95705","NE93719","NC10620"
"NE93328","NE92878","19811CP1_SIRE"
"NC09738","NC11708","A003813"
"NC11006","NC11758","KR84458"
"NC11008","NC11758","KR84458"
"NC51961","NC09521","KR81515"
"NC10884","NC09524","19791B86_SIRE"
"NC10378","NA21293","NA22067"
"NC09094","BJ04733","NA21541"
"NA22961","BS44071","BS44494"
"NA22967","BS44071","BS44494"
"NA21888","BJ04733","NA21541"
"NA22386","BS44071","BS44470"
"BR62952","NA22191","BS44557"
"BR62958","NA22191","BS44557"
"BR62839","BS08491","BJ05545"
"BP12000","BS44243","19761EX63_SIRE"
"BR62138","BR62130","BJ14357"
"BN34102","19711W9_DAM","BH18116"
"BH62714","BH62347","BA26584"
"VN85860","19941O8_DAM","VN57100"
"VN85859","19941O8_DAM","VN57100"
"VN85999","VN57048","J745163"
"VP32010","J745175","VN57032"
"VR27499","F952649","VP32117"
"VR90213","J745943","VP32325"
"VR90701","J745943","VP32325"
"VR90709","J745943","VP32325"
"VR90702","J745943","VP32325"
"VN87452","VR90069","F873577"
"VN87454","VR90069","F873577"
"VN87493","VH82548","F873576"
"VX14387","H301788","VN57311"
"VR26162","VR27304","F873582"
"VX14388","H301788","VN57311"
"VX13066","VJ59321","H301733"
"VX12844","VR27332","K578514"
"VR91079","VR26630","VR26529"
"VR91081","VR26630","VR26529"
"VF63511","VR90069","20001C160A_SIRE"
"VS84673","VX12332","K578015"
"VS84665","VX12332","K578015"
"VF64229","K578162","VR91458"
"VF64231","K578162","VR91458"
"VT34730","VS84408","C695346"
"VT34731","VS84408","C695346"
"TA16211","K578605","VT34536"
"TA16269","VT34622","K578609"
"TA15420","VF63666","N200049"
"TB21562","20031MP63_DAM","VS83831"
"VN57479","VR90069","H300053"
"VN57478","VR90069","H300053"
"VN57480","VR90069","H300053"
"TB26009","TA16238","20041MP44_SIRE"
"TB26624","TA16484","R040056"
"TB26623","TA16484","R040056"
"TB26520","N200780","VT33693"
"TB26517","N200780","VT33693"
"VR98144","TA15140","H300041"
"TC58100","T177509","VT33180"
"TC58095","T177509","VT33180"
"TC58099","T177509","VT33180"
"TC58094","T177509","VT33180"
"TE79755","T640319","VF63141"
"TB27138","F952452","VR98143"
"TK26067","TB26694","T176432"
"TK26065","TB26694","T176432"
"TK26061","TB26694","T176432"
"TK27611","T176781","VF63141"
"TK26181","TB26699","T642820"
"TK27538","TB26696","N199466"
"TB27235","F952452","VR98143"
"TB27233","F952452","VR98143"
"TJ27759","V260986","TB26893"
"TE79986","TB26696","N199466"
"TK27297","R639455","TE79186"
"TL37733","X235615","TC58631"
"TL37734","X235615","TC58631"
"TL37735","X235615","TC58631"
"TP25747","X239807","TB27239"
"TP25748","X239807","TB27239"
"TR43585","TJ24945","20101EX51A_SIRE"
"TL39419","TJ24751","L315202"
"TL39479","TP41640","20101O79_SIRE"
"TL39473","R639267","TP25509"
"TR42654","X662574","TJ24902"
"TS44972","TR42719","L808852"
"TR44501","L315402","TB27239"
"TS46416","TP42079","X805409"
"TS46188","TR42170","T640673"
"TR44083","TR42719","L808852"
"TR44084","TR42719","L808852"
"VZ32606","TX42009","20181B212_SIRE"
"VZ30488","Y839893","TP25990"
"TX42961","TP27363","TV44447"
"TS45875","TX42065","D471250"
"VZ30044","TR44789","TS45423"
"TV44349","TP27003","Z032661"
"VZ29415","TP25966","Z627890"
"VZ29416","TP25966","Z627890"
"TP27259","TS45156","D472743"
"TP27260","TS45156","D472743"
"VZ33379","VZ33884","TP27167"
"PF71057","TW77052","TP27167"
"PT90324","PF71335","PT90305"
"TY70425","PF71547","TY70401"
"VJ59170","VH99305","VH83465"
"VJ59172","VH99305","VH83465"
"VJ59175","VH99305","VH83465"
"VJ59176","VH99305","VH83465"
"VH99385","VH82223","VJ57106"
"VH99388","VH82223","VJ57106"
"VB55371","NN35843","NN35836"
"VB54744","NN86678","NE96084"
"VB54749","NN86678","NE96084"
"NN88813","NN87916","NE96060"
"NN34230","NC11708","NE95186"
"NE96528","NE94324","NE92254"
"NE92314","NC10440","BR62882"
"NE92564","NC09523","NC11769"
"NE92566","NC09523","NC11769"
"NE92573","NC09523","NC11769"
"NC09178","NA22056","NA21365"
"NA21788","NA21069","NA21097"
"BJ54169","BH62755","BH62267"
"BH18373","BC85074","BA66540"
"VN56096","VH82223","VH83996"
"VP32149","VN86769","VN57100"
"VP32145","VN86769","VN57100"
"VN87684","VN86027","VJ58383"
"VN87686","VN86027","VJ58383"
"VP32550","VJ59809","VN57029"
"VP32549","VJ59809","VN57029"
"VR27421","VN86769","VN57100"
"VR26869","VN86840","VN57311"
"VS84537","VR26206","VR91661"
"VS84536","VR26206","VR91661"
"TA16392","VS83011","VS83259"
"TA15516","VS84724","VS84642"
"TA15518","VS84724","VS84642"
"TA15522","VS84724","VS84642"
"TB21620","TA15730","TA16031"
"TB21623","TA15730","TA16031"
"TP25044","TL39052","TK27019"
"TR40243","TB27439","TB26734"
"TR40237","TB27439","TB26734"
"TR42636","TL37748","TL38816"
"TP27421","TS45009","TS46212"
"TY70389","PF71385","TY70988"
"VP32360","F952684","VH83820"
"VP32364","F952684","VH83820"
"VN57155","VH99345","F464577"
"VN57128","VH82753","H300506"
"VJ58924","H300559","VH82228"
"VJ59012","F938299","VH83822"
"VJ59017","F938299","VH83822"
"VH82315","VH84638","19921CP25_SIRE"
"VH82318","VH84638","19921CP25_SIRE"
"VH82017","F952684","VH83820"
"VH82021","F952684","VH83820"
"VH82023","F952684","VH83820"
"VH82024","F952684","VH83820"
"VH82515","VH84639","F464580"
"VH84989","VH84643","F937899"
"VH83669","C375806","NN34815"
"VH84235","E956947","VE33150"
"VE32754","E906672","NN88364"
"VE32758","E906672","NN88364"
"VE27798","E906948","NN88724"
"VE33801","E067718","VB55271"
"VE33783","E984611","VC47332"
"VE27552","E956346","NN88724"
"VB55509","C375811","NN88364"
"VB55165","NN35662","C375792"
"VB55172","NN35662","C375792"
"VB54756","C375806","NN34815"
"NN87977","JV92676","NN88364"
"NN87978","JV92676","NN88364"
"NN87980","JV92676","NN88364"
"NN35630","C695548","NC10793"
"VB54463","E067812","NE95928"
"NC10776","B069890","NE96713"
"NN88324","C121652","NN34060"
"NN34921","NE94504","NK59196"
"NK59221","NK59614","A725252"
"NK59222","NK59614","A725252"
"NE96665","NE95627","NC11176"
"NE96666","NE95627","NC11176"
"NN35071","NE95665","19831W68_SIRE"
"NN35097","NE95671","19831W45_SIRE"
"NN35098","NE95671","19831W45_SIRE"
"NN34074","A007866","NE94458"
"NN30039","B067118","NE94539"
"NE96228","NE95627","NC11176"
"NE96231","NE95627","NC11176"
"NE96204","NE94504","NA22563"
"NE93722","NC10637","KR84565"
"NE95632","NC10812","NE95625"
"NE94582","NE94504","NA22563"
"NC11113","NC10211","19801EX62H_SIRE"
"NC11012","NC09844","19801O76_SIRE"
"NC11015","NC09844","19801O76_SIRE"
"NC51990","NA21035","KR81474"
"NC10496","KJ73124","NA21355"
"NC10954","NA22340","BS09298"
"NC09018","NC09273","KR81315"
"NC10308","KC96230","NA22643"
"NC09342","KC96249","NA21444"
"NA22982","NA22601","BS44458"
"NA22983","NA22601","BS44458"
"NA22511","BS08636","NA22227"
"NA21325","KC96752","NA21243"
"NA22012","BS08636","19761EX67_SIRE"
"BP11837","BR62122","BS08474"
"BP11840","BR62122","BS08474"
"BR62827","BS08597","BR62133"
"BS08328","BR62379","BJ54122"
"BP11097","BJ05655","BJ05627"
"BC13652","BA25473","19651CP42_SIRE"
"VN86012","VJ59222","19941MP11_SIRE"
"VN86930","F952900","VJ58626"
"VN86934","F952900","VJ58626"
"VN85939","F952684","VH83820"
"VP51021","VH82756","H301359"
"VP51017","VH82756","H301359"
"VP51473","VN85570","H301216"
"VP51477","VN85570","H301216"
"VP51511","VJ58611","H301731"
"VJ59574","F873553","NN30722"
"VJ59592","VH99181","F873538"
"VP51839","H301383","VN86833"
"VP51841","H301383","VN86833"
"VP51843","H301383","VN86833"
"VP51844","H301383","VN86833"
"VP51847","H301383","VN86833"
"VP51848","H301383","VN86833"
"VP32280","VJ58617","J745185"
"VP32256","VH99345","19951SW131_SIRE"
"VJ59661","VH83467","VJ58362"
"VR27126","H301755","VN57753"
"VR27127","H301755","VN57753"
"VP32605","VJ59888","J745189"
"VP32604","VJ59888","J745189"
"VP32603","VJ59888","J745189"
"VP32597","VJ59888","J745189"
"VP32601","VJ59888","J745189"
"VR27343","E509231","VP51531"
"VR27347","E509231","VP51531"
"VR90049","VP32024","F873565"
"VR27689","K578327","VP51529"
"VR27714","VH99345","K578325"
"VX12060","VJ58617","K604714"
"VX12263","K604726","VH83820"
"VX12265","K604726","VH83820"
"VN86673","VR26581","F938436"
"VX12776","K578511","VH83820"
"VX12774","K578511","VH83820"
"VR91444","VN87417","19991O64_SIRE"
"VN85422","F873588","VR26119"
"VR91954","VN87417","K578561"
"VS83792","VR91410","J745062"
"VS83796","VR91410","J745062"
"VS83797","VR91410","J745062"
"VT33893","N200103","VX13064"
"TA16299","VS83056","K578004"
"VT33752","N200595","VF64760"
"TA15227","VX14259","H300028"
"TA15228","VX14259","H300028"
"TA15272","H300055","VT34683"
"TA15297","VX14259","20031C36_SIRE"
"VF63351","VR27878","K578965"
"VF63349","VR27878","K578965"
"TB26213","R639004","TA16240"
"TC58112","K578961","TA15239"
"TC58114","K578961","TA15239"
"TA15841","VR27879","20041O71_SIRE"
"TA15843","VR27879","20041O71_SIRE"
"TE79816","VF63835","T550175"
"TE79897","TC58140","T176477"
"TC59009","TC58142","R040133"
"TB27081","TA16589","E985095"
"TB26805","N200999","TC58826"
"TK25612","R639004","TA16240"
"TC59357","T640341","TC59041"
"TK26172","TC58142","R040133"
"TK26224","E985060","TC59093"
"TB27357","N199443","VR98292"
"TK26967","J644859","TB27055"
"TE79914","T177774","TK27596"
"TE79918","T177774","TK27596"
"TC58947","TK26310","N199484"
"TJ25288","F952437","TJ27801"
"TL37067","T640379","TC25893"
"TL37069","T640379","TC25893"
"TP41899","TE79013","F464553"
"TJ24786","X237894","TK26353"
"TP25126","E018348","VF63748"
"TP25121","E018348","VF63748"
"TP25124","E018348","VF63748"
"TP42049","X239731","TJ24754"
"TP41766","TJ26240","L315203"
"TP41767","TJ26240","L315203"
"TS43349","L809071","TP28632"
"TS43344","L809071","TP28632"
"TS47469","L315026","TP28632"
"TS47464","L315026","TP28632"
"TS45688","TS44714","Y034259"
"TS47167","Y033829","TS45831"
"TL38496","VZ30467","VS83941"
"VZ32780","VZ29022","VZ32966"
"VZ32782","VZ29022","VZ32966"
"TV44568","TX42692","VH21935"
"TV44569","TX42692","VH21935"
"VB55894","VB55849","TV44129"
"TV44396","VZ29280","20171O15_SIRE"
"TL37284","TP42709","TP42632"
"TS45191","TS45283","TP42525"
"TP27057","D472834","TJ24624"
"TP42288","Z030804","TJ24622"
"TP42290","Z030804","TJ24622"
"TP42292","Z030804","TJ24622"
"TP27976","TS47241","D471763"
"TP27977","TS47241","D471763"
"TP27978","TS47241","D471763"
"TY68302","TY68301","TY70233"
"TY68306","TY68301","TY70233"
"PF71374","PF71359","VZ32966"
"PF72405","TY68265","TL38664"
"TY68794","VZ30466","TY68741"
"TW77247","TW77217","VZ31379"
"PF72990","PF71276","PF72679"
"PL91145","PF71999","PL91202"
"TY69948","PF72577","VZ33436"
"TY69934","TY69902","TL38680"
"VJ59204","VH83915","VH83841"
"VJ59205","VH83915","VH83841"
"VH84072","NN88720","VE27141"
"NN88526","NN87989","NE94458"
"NN88529","NN87989","NE94458"
"NN88530","NN87989","NE94458"
"NK59555","NE93482","NE94539"
"NC10634","NC11124","NC10462"
"NC11621","NC10074","NA22563"
"NC10418","NA22601","NC09258"
"BR62311","BP11438","BH62984"
"BR62315","BP11438","BH62984"
"BH62766","BA66533","BC85411"
"VN86379","VJ59119","VJ59101"
"VS83749","VX12372","VX14195"
"VS83747","VX12372","VX14195"
"VT34073","VS84887","VN87396"
"VT34077","VS84887","VN87396"
"TA15019","VF63549","VN87397"
"TA15018","VF63549","VN87397"
"TA15017","VF63549","VN87397"
"VR91385","TA16864","TA16793"
"VR91388","TA16864","TA16793"
"TB21870","TA16181","TA16067"
"TC58284","TA16864","TA16793"
"TC58285","TA16864","TA16793"
"TE79541","VS83126","TA16514"
"TC59019","TA16864","TA16793"
"TC59023","TA16864","TA16793"
"TK27588","TA15246","TE80345"
"TK25782","TE79013","TB26025"
"TJ27563","TK27410","TC59093"
"TJ27564","TK27410","TC59093"
"TK27889","VF63835","TK27429"
"TJ26753","TE79151","TB26734"
"TP41633","TJ26240","TL39605"
"TP25193","TK26079","TK27017"
"TP42059","TP28633","TP28638"
"VZ33112","TE80778","TP42510"
"VZ33113","TE80778","TP42510"
"TL38436","TX42467","TX42458"
"VZ30603","TL37276","VZ29104"
"VZ30605","TL37276","VZ29104"
"VZ29318","TX42467","TX42458"
"TX42262","TP42243","TP27238"
"TV44080","TS43056","TR43442"
"TS46880","TR44249","TR43485"
"VB54922","NN87128","NE94611"
"NE92065","NC10104","NC09526"
"NE92072","NC10104","NC09526"
"VX14124","VP32133","VR27300"
"TP28778","TK26078","TK26300"
"TP28779","TK26078","TK26300"
"PF72718","PF72546","TY69322"
"VJ58696","19931CP14_DAM","VH84989"
"VJ58700","19931CP14_DAM","VH84989"
"VJ59308","F938372","VJ57117"
"VH82906","H303485","VH99071"
"VH99865","F465934","VH84989"
"VH82701","H303406","VH99071"
"VH83366","VE32758","E368879"
"VH12363","VH84235","F937891"
"VH12368","VH84235","F937891"
"VC47320","NN87977","B067948"
"VC47321","NN87977","B067948"
"VC47323","NN87977","B067948"
"VB54649","E068000","NE93650"
"NN86612","NN34921","19851P16_SIRE"
"NK59205","NE96204","NE96470"
"NK59983","NE95705","B067479"
"NE96330","KR81343","NE93328"
"NH38948","A003762","NC11012"
"NC11204","NC10496","KR81345"
"NE92795","NC09732","NC10954"
"NC09976","NC09574","NA21888"
"NC09078","BS44541","BP11097"
"NC09243","BR62839","KC96236"
"NA22988","NA22224","NA22386"
"NA22673","BR62952","KC96232"
"BP52330","BH62714","BP52046"
"VN85794","J745153","VN57155"
"VN85792","J745153","VN57155"
"VN86945","H301361","VJ59100"
"VN86947","H301361","VJ59100"
"VN85850","H303485","VH99071"
"VN56455","VN86934","H301723"
"VN56458","VN86934","H301723"
"VN56459","VN86934","H301723"
"VP32061","F952649","VH99071"
"VP51385","VH82201","J745935"
"VP51386","VH82201","J745935"
"VR90441","J745955","VP32597"
"VP32920","J745175","VR27714"
"VP32925","J745175","VR27714"
"VX14150","VN85860","J745906"
"VX14411","VR90213","H301809"
"VX14457","H301816","VP51511"
"VR26025","VP32360","F873565"
"VR26029","VP32360","F873565"
"VR26030","VP32360","F873565"
"VN57918","K578101","VN87454"
"VR91849","VX12776","K578549"
"VF64070","VX12776","K578549"
"VF64440","VR90701","K604668"
"TA15531","N200053","VX12844"
"VR98110","P439027","TA15227"
"VR98113","P439027","TA15227"
"VR98112","P439027","TA15227"
"TB26068","20041MP45_DAM","TA16299"
"VR98280","TB26520","F952456"
"VR98279","TB26520","F952456"
"TE79613","A225408","TA16299"
"TC59916","R639115","TC59009"
"TC59922","R639115","TC59009"
"TC59923","R639115","TC59009"
"TK26114","T640228","TB26623"
"TK27162","N200129","TB27081"
"TK27163","N200129","TB27081"
"TK27169","TB21562","TC58769"
"TK27170","TB21562","TC58769"
"TK25571","T640348","TE79816"
"TK25574","T640348","TE79816"
"TK27500","T176855","VN57480"
"TK26542","TC58100","20061CP5_SIRE"
"TJ27916","K639119","TK26067"
"TJ24503","T177712","TA15227"
"TK26692","K578717","TK27538"
"TL37017","V260986","TK26181"
"TP25628","TB27357","T177612"
"TP25627","TB27357","T177612"
"TJ24715","TJ25288","X239703"
"TP42439","V260986","TS46188"
"TL39959","TS43349","Y035896"
"TS47493","TS43349","Y164955"
"TE80906","TE80886","VZ32606"
"VZ32729","TV44568","VZ30548"
"TS44659","20181W37_DAM","TP27976"
"VZ30144","TV44785","TP27260"
"TP27289","Z031441","TP27978"
"TP27065","Y839101","TP27977"
"TP27066","Y839101","TP27977"
"TE03671","TS47464","Y146320"
"TE03681","TS47469","L171494"
"PF72181","VZ33862","VZ29416"
"VZ31495","VZ32782","VZ33684"
"PT99261","VZ33379","VZ31749"
"VH99244","VJ57542","VH82506"
"VH99245","VJ57542","VH82506"
"VH99251","VJ57542","VH82506"
"VJ59196","VE32758","VJ57113"
"VJ59200","VE32758","VJ57113"
"VE26272","NN88433","NN34623"
"VE26273","NN88433","NN34623"
"VE26275","NN88433","NN34623"
"NC11295","NC09342","NA21365"
"NE92372","BJ05873","NA22983"
"BJ05935","NA21922","NA22511"
"NA21929","NA22056","BP11837"
"NA21909","NA22019","BP11837"
"BR62854","NA22137","BP12000"
"VN86496","VN56078","VP51017"
"VN86498","VN56078","VP51017"
"VN86499","VN56078","VP51017"
"VR26236","VX12263","VR26003"
"VT33544","VT34632","VS83797"
"TL37131","TC58046","TK26172"
"TL37132","TC58046","TK26172"
"TP28662","TK27611","TJ27677"
"TP27356","TP27407","TS45688"
"PF71030","TY68306","TW77064"
"VE27025","NN88530","E587250"
"VB54856","NE96528","C375768"
"NN86973","NN87240","A725030"
"NN86975","NN87240","A725030"
"NE94246","NC11008","NE94004"
"NE95020","KR84536","NC10378"
"NC11356","NA22961","A003772"
"NE92849","KR81310","NA21788"
"NC11543","NA22961","KR81458"
"NA22271","BR62315","BS08197"
"BS08835","BR62315","19751W26_SIRE"
"BJ04970","BN34051","BJ54169"
"BJ04971","BN34051","BJ54169"
"VN86060","VJ59205","F938395"
"VN86237","VH99388","19941B88_SIRE"
"VP32074","VN57134","J745177"
"VR90405","VJ59204","J745952"
"VR90406","VJ59204","J745952"
"VR90659","J745923","VP32550"
"VR90651","J745923","VP32550"
"VR90652","J745923","VP32550"
"VN86520","F938605","VR27499"
"VN86522","F938605","VR27499"
"TA16116","K578037","VS84537"
"TA16115","K578037","VS84537"
"VT33786","VT34731","N200532"
"VT33791","VT34731","N200532"
"VT33790","VT34731","N200532"
"TA16894","N200710","VF64229"
"VF63414","TA15017","N199001"
"VF63410","TA15017","N199001"
"TB26055","N199103","VS84536"
"TB26054","N199103","VS84536"
"TB26053","N199103","VS84536"
"TB26122","R639013","TB21623"
"TB26120","R639013","TB21623"
"TB26121","R639013","TB21623"
"TC58171","VR91388","20041B34_SIRE"
"TC58168","VR91388","20041B34_SIRE"
"TC58197","P439161","TA15516"
"TA15833","VN57478","20041P23_SIRE"
"TA15836","VN57478","20041P23_SIRE"
"TE80006","TA15017","N199001"
"TC59180","TA15017","N199001"
"TC59182","TA15017","N199001"
"TK26071","TC58284","E985043"
"TR40119","X239964","TL37734"
"TS43230","Y837438","TL37733"
"TS43228","Y837438","TL37733"
"VZ29840","TV44349","VS83941"
"VZ29844","TV44349","VS83941"
"VZ32982","Z626875","VZ29318"
"VZ32983","Z626875","VZ29318"
"TS47739","Y837438","TL37733"
"VJ59834","VH99056","VH82510"
"NN88690","NN87240","NN86981"
"NN30004","NA22961","NH38927"
"NK59522","NC51961","NE95417"
"NE94212","NE92466","NE92314"
"BJ05992","NA21967","BR62958"
"BP11829","BR62138","BH62984"
"BS08172","BP52317","BH18373"
"NE95067","NE92566","NE92209"
"VP32058","VN56190","VJ57115"
"VP32051","VN56190","VJ57115"
"VP51348","VH82844","VH82200"
"VN86612","VR26869","VR90118"
"VN86614","VR26869","VR90118"
"VN86615","VR26869","VR90118"
"VN85459","VX14258","VN87452"
"VN85458","VX14258","VN87452"
"VF64167","VR91081","VX12844"
"VF64164","VR91081","VX12844"
"VF64162","VR91081","VX12844"
"VT33225","VF64534","VF64229"
"TB26601","VF64811","VF64229"
"TC58837","TB26624","TC58574"
